"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8211","travel-normal-flow","Desktop - Google Chrome","Fri Jun 06 10:36:27 UTC 2025","passed","Fri Jun 06 10:36:35 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
