"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1691","travel-normal-flow","Desktop - Google Chrome","Tue May 27 06:14:50 UTC 2025","passed","Tue May 27 06:14:52 UTC 2025","","main-web/travel/travel-normal-flow.spec.ts","",""
